id_projeto,desc_nome,situacao,organizacao_resp,valor_investimento_previsto,qtd_investimentos_previstos,somente_investimento_001,dt_inicial_prevista,dt_final_prevista,natureza_intervencao,especie_intervencao,sistema_resp,latitude_representativa_publica,longitude_representativa_publica,qtd_coordenadas_encontradas
21272.42-20,[SMO] Reforma para Readequação da Rede de Gases dos Laboratórios,Cadastrada,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",300000.0,1,False,2024-02-01,2024-04-02,Obra,Reforma,CIPI,-26.7420064012024,-53.5260805730397,1
48461.42-07,REFORMA DE UNIDADE BÁSICA DE SAÚDE,Concluída,FUNDO NACIONAL DE SAUDE,149604.0,1,False,2021-05-05,2024-08-05,Obra,Reforma,SISMOB,-27.21288,-48.61129,1
127592.42-76,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,13111.11,1,False,2011-10-18,2017-07-02,Obra,Recuperação,CIPI,-27.3824000235309,-49.54489,1
111099.42-50,Sedec - Recuperação de Infraestrutura afetada por desastre SEI  59050.001138/2014-97,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,1005772.07,1,False,2015-12-23,2017-06-30,Obra,Recuperação,CIPI,-26.3936100218462,-49.58948,1
100310.42-44,Obras de Infraestrutura  Producao de 80 UH pelo MCMV  Previsao de construcao de 01 Quadra Poliesportiva e 02 Pracas  125,Concluída,MINISTÉRIO DAS CIDADES,7438198.97,1,False,2012-04-16,2022-12-30,Obra,Construção,SIMEC-MCID,-27.02645,-48.64999,1
80147.42-03,PAC 2 - Construção de Quadra Escolar Coberta 001/2013,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2022-05-19,2024-08-19,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
28764.42-00,Pavimentação na Comunidade de Rio Cedro Alto,Concluída,MINISTERIO DA ECONOMIA,482371.97,1,False,2023-11-30,2026-11-30,Obra,Recuperação,Transferegov.br,-28.67663,-49.61009,1
127810.42-36,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,34496.17,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.8153000242689,-48.9727,1
83859.42-28,VILA NOVA - URBANO - Cocal do Sul - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-08-27,2016-06-17,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
86844.42-36,Creche Municipal Núcleo Rio Doce - Lebon Régis - SC,Em execução,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2023-07-11,2026-06-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
82009.42-47,PAC 2 - Cobertura de Quadra Escolar 001/2013 - Bom Jardim da Serra - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2015-09-01,2017-12-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
88359.42-72,00 00254/2000,Concluída,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,22305722.01,1,False,2001-01-12,2013-01-13,Obra,Construção,SUPRA,-27.5969,-48.5495,1
26423.42-12,Pavimentação asfáltica contorno viário sudeste,Cadastrada,MINISTERIO DA ECONOMIA,15000000.0,1,False,2023-10-23,2024-12-31,Obra,Construção,Transferegov.br,-26.88397,-52.40333,1
55362.42-38,AMPLIAÇÃO DE UNIDADE BÁSICA DE SAÚDE,Cadastrada,FUNDO NACIONAL DE SAUDE,499997.0,1,False,2017-04-03,2021-05-26,Obra,Ampliação,SISMOB,-26.900846,-52.90345790000001,1
139146.42-52,ID -54657 REFORMA DO ANACULTURA,Cadastrada,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",378000.0,1,False,2022-08-05,2023-03-02,Projeto,Reforma,CIPI,-26.3957927582309,-48.73470514831547,1
5657.42-73,Aquisição de plataforma elevatória para o IFC Campus Camboriú.,Cadastrada,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",69995.0,1,False,2022-04-01,2022-04-30,Outros,Fabricação,CIPI,,,0
20547.42-46,Mirante do Macacu,Concluída,MINISTERIO DA ECONOMIA,852428.68,1,False,2020-06-19,2023-06-19,Obra,Construção,Transferegov.br,-28.00303,-48.64581,1
40423.42-08,1º estágio de implantação do Campus Mafra do IFC,Em execução,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",21182888.64,1,False,2024-07-15,2027-10-06,Obra,Construção,CIPI,-26.1581784525424,-49.831511008618,1
73786.42-92,PAC 2 - CRECHE/PRÉ-ESCOLA 001,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2012-08-10,2014-12-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
21546.42-79,Construção do Portal Turístico,Cancelada,MINISTERIO DA ECONOMIA,242000.0,1,False,2023-06-30,2026-06-30,Obra,Construção,Transferegov.br,-26.82356,-48.6211,1
9911.42-04,Construção de Aterro Sanitário e Ampliação do Sistema de Tratamento de Efluentes,Concluída,MINISTERIO DA ECONOMIA,1914270.27,1,False,2020-08-06,2025-04-30,Obra,Construção,Transferegov.br,-28.49909,-49.36973,1
125512.42-99,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Urbanização na Avenida Alfredo Brunetti no município de Penha - SC,Cancelada,MINISTERIO DA ECONOMIA,250000.0,1,False,2016-12-31,2019-06-30,Obra,Construção,CIPI,,,0
88338.42-91,00 00030/2013,Concluída,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,65165513.26,1,False,2013-02-18,2015-05-08,Obra,Construção,SUPRA,-27.5969,-48.5495,1
109859.42-49,"Pavimentação de Vias, no Município de Urussanga-SC.",Concluída,MINISTERIO DA ECONOMIA,306342.8,1,False,2018-07-05,2020-07-31,Obra,Construção,CIPI,,,0
111515.42-53,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59204.001693/2017-61,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,340000.0,1,False,2018-07-06,2019-07-05,Obra,Construção,CIPI,-26.7130000223897,-48.91712,1
128191.42-40,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,12266.1,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-26.6655600223089,-50.29889,1
104680.42-03,CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2593000.0,1,False,2026-03-24,2029-09-26,Obra,Construção,SISMOB,-26.25581,-48.6377,1
2758.42-40,Topografia reconstrução do Talude - Chapecó,Cadastrada,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",1410.0,1,False,2021-06-28,2021-08-31,Projeto,Recuperação,CIPI,,,0
103392.42-90,Reforma do Ginásio de Esportes no Município de Ituporanga/SC,Cadastrada,MINISTERIO DA ECONOMIA,492000.0,1,False,2025-12-17,2028-09-30,Obra,Reforma,Transferegov.br,-27.24313,-49.36242,1
17855.42-09,Qualificação viária - adequação de obra de arte e adequação de vias - no município de Balneário Piçarras,Cadastrada,MINISTERIO DA ECONOMIA,7582774.0,1,False,2022-12-29,2023-12-29,Obra,Construção,Transferegov.br,-26.78037,-48.68259,6
80868.42-91,E.E.F. PREFEITO QUINTILIANO JOÃO PACHECO NO CENTRO. - São João do Sul - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-03-05,2016-02-03,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
105057.42-57,Construção de 20 unidades habitacionais no município de Calmon/SC,Cadastrada,MINISTERIO DA ECONOMIA,2800000.0,1,False,2025-12-10,2029-12-10,Obra,Construção,Transferegov.br,-26.60691,-51.09661,1
112750.42-44,Reforma do Palco do Auditório Central no IFC Campus Concórdia,Concluída,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",119489.94,1,False,2021-01-18,2021-06-09,Obra,Reforma,CIPI,-27.2027476188444,-52.083894057310715,1
114370.42-44,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.001650/2018-37,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,114631.64,1,False,2018-12-04,2020-05-30,Obra,Recuperação,CIPI,-26.8019400225412,-49.01194,1
71471.42-70,CEI RUA DAS AZALÉIAS,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2013-06-14,2015-03-14,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
114815.42-60,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.013411/2024-78,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,475862.21,1,False,2025-07-02,2026-10-30,Obra,Recuperação,CIPI,-27.1916700232056,-49.60333,1
96109.42-31,Cidades Intermediadoras – PBC – Curitibanos 50 km,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,25337772.88,1,False,2026-09-30,2028-12-31,Obra,Construção,CIPI,-27.2781700233531,-50.56706,1
49814.42-21,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2452054.0,1,False,2025-04-09,2028-05-21,Obra,Construção,SISMOB,-26.11124,-49.82261,1
127733.42-18,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10292.0,1,False,2000-11-16,2004-05-23,Obra,Construção,CIPI,-26.9955000228711,-52.9736,1
123572.42-70,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10292.0,1,False,2000-11-16,2004-05-23,Obra,Construção,CIPI,-26.8684000226545,-52.8749,1
3104.42-25,Antiga Escola Urbana de Timbó,Cadastrada,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,900062.67,1,False,2019-11-27,2021-09-02,Obra,Recuperação,CIPI,,,0
49819.42-03,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2026110.0,1,False,2025-03-26,2028-05-07,Obra,Construção,SISMOB,-26.87129146118478,-52.014748167584926,1
24413.42-97,Projetos executivos para construção de cobertura e dimensionamento de sistema de geração de energia fotovoltaica conectada à rede (CELESC) na Delegacia de Polícia Federal em Lages - SC,Cadastrada,DEPARTAMENTO DE POLICIA FEDERAL,15555.3,1,False,2023-10-01,2023-12-31,Projeto,Ampliação,CIPI,-27.8180400242736,-50.32324,1
21274.42-33,[SMO] Adequações no Sistema de Alarme,Cadastrada,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA",250000.0,1,False,2024-02-01,2024-05-02,Obra,Recuperação,CIPI,-26.7423274388373,-53.5259788616734,1
114390.42-57,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.012252/2023-11,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,357432.96,1,False,2024-07-02,2025-12-28,Obra,Recuperação,CIPI,-28.2855600250694,-48.77944,1
127786.42-26,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001452/2011-27,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,530056.25,1,False,2011-10-19,2019-03-31,Obra,Recuperação,CIPI,-27.1484000231318,-49.5324,1
5666.42-84,Laboratório de Piscicultura,Cadastrada,"INST.FED.DE EDUC.,CIENC.E TEC.CATARINENSE",875000.0,1,False,2021-04-06,2022-09-29,Obra,Construção,CIPI,-26.395299096353,-48.7358860035768,1
85018.42-05,Escola Municipal Santa Lúcia - Entre Rios - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2016-11-22,2019-04-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
117853.42-09,Pavimentação e Drenagem de Ruas do Município de Garopaba.,Concluída,MINISTERIO DA ECONOMIA,1529529.53,1,False,2019-12-31,2022-12-31,Obra,Construção,CIPI,,,0
83979.42-20,PAC 2 - Cobertura de Quadra Escolar EM Nove de Março - Joinville - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2017-06-21,2019-05-19,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
17370.42-90,Pavimentação de Vias,Cadastrada,MINISTERIO DA ECONOMIA,385000.0,1,False,2022-06-25,2023-12-31,Obra,Construção,Transferegov.br,-28.26481,-49.01988,1
127637.42-32,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,10292.0,1,False,2000-11-16,2004-05-23,Obra,Construção,CIPI,-27.1669000231633,-52.4957,1
135078.42-52,PAVIMENTACAO ASFALTICA RUA GUILHERME SCHIMIDT,Cadastrada,MINISTERIO DA ECONOMIA,690000.0,1,False,2026-07-14,2029-07-14,Obra,Construção,Transferegov.br,-26.61962,-53.67471,1
61362.42-01,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Concluída,FUNDO NACIONAL DE SAUDE,746000.0,1,False,2019-09-23,2022-09-14,Obra,Construção,SISMOB,-27.0009378,-51.5569381,1
329.42-64,Manutenção rodoviária na malha federal sob administração do DNIT no estado de SC.,Cadastrada,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES,132250000.0,1,False,2021-01-01,2021-12-31,Projeto de Investimento em Infraestrutura,,CIPI,,,0
109858.42-03,Adequação de estrada vicinal com pavimentação asfáltica - trecho 2,Concluída,MINISTERIO DA ECONOMIA,961352.13,1,False,2018-07-05,2020-07-31,Obra,Construção,CIPI,,,0
44478.43-67,Sedec - Recuperação de Infraestrutura afetada por desastre 59053.005491/2021-45,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,127845.57,1,False,2022-05-10,2023-10-24,Obra,Recuperação,CIPI,-27.3286100234391,-48.79861,1
93514.42-72,Pavimentação em Linha Fortaleza,Cadastrada,MINISTERIO DA ECONOMIA,478500.0,1,False,2025-12-15,2029-04-15,Obra,Construção,Transferegov.br,-26.69987,-52.66378,2
63961.42-42,"elaboração de projetos executivos de arquitetura e engenharia, reforma da estrutura física de Otorrinolaringologia do Hospital Universitário",Cadastrada,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,739477.27,1,False,2025-07-10,2026-12-31,Obra,Reforma,CIPI,-27.5979700238985,-48.51947,1
127762.42-31,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001342/2011-65,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,1690086.98,1,False,2012-01-23,2019-01-05,Obra,Recuperação,CIPI,-27.5184000237628,-49.14503,1
117727.42-64,Obra de Pavimentação das ruas vicinais.,Concluída,MINISTERIO DA ECONOMIA,1148000.0,1,False,2019-12-31,2022-12-31,Obra,Construção,CIPI,,,0
81503.42-00,PAC 2 - Cobertura de Quadra Escolar 004/2013 - Criciúma - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2014-06-02,2016-08-09,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
80058.42-49,PAC 2 - Construção de Quadra Escolar Coberta 001/2013 - Ponte Serrada - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2015-07-02,2016-12-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
22219.42-00,CONSTRUÇÃO DE CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL  CRAS,Concluída,MINISTERIO DA ECONOMIA,780852.63,1,False,2021-12-27,2025-08-24,Obra,Construção,Transferegov.br,-27.40036,-51.21663,1
79295.42-27,PAC 2 - Cobertura de Quadra Escolar 001/2013 - Campo Erê - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2013-12-30,2014-12-31,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
111485.42-70,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59204.005005/2017-31,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,203923.04,1,False,2019-06-13,2020-06-11,Obra,Construção,CIPI,-27.6772100240336,-49.00843,1
101254.42-52,Intervenção de qualificação viária no perímetro rural do Município de Laguna/SC - Trecho 2,Cadastrada,MINISTERIO DA ECONOMIA,384589.59,1,False,2021-09-08,2027-04-01,Obra,Construção,Transferegov.br,-28.47655,-48.88032,1
114623.42-00,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.012612/2023-77,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,362591.58,1,False,2024-08-01,2026-12-31,Obra,Recuperação,CIPI,-26.4397200219246,-49.60444,1
86901.42-96,EMEF Prof. Alice Olinger Dias - Guaramirim - SC,Cadastrada,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2021-08-09,2022-01-08,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
38124.42-02,CONSTRUÇÃO E/OU PAVIMENTAÇÃO DE VIAS (ESTRADAS VICINAIS).,Concluída,MINISTERIO DA ECONOMIA,382400.0,1,False,2024-07-04,2027-07-04,Obra,Construção,Transferegov.br,-26.54094,-52.50234,1
15469.42-20,PAVIMENTAÇÃO DE RUAS,Cadastrada,MINISTERIO DA ECONOMIA,768500.0,1,False,2022-06-20,2024-09-30,Obra,Construção,Transferegov.br,-28.02809,-48.6272,1
9079.42-10,Pavimentação Perímetro Urbano Rua Vitoria Régia,Concluída,MINISTERIO DA ECONOMIA,288673.34,1,False,2020-12-30,2022-12-30,Obra,Construção,Transferegov.br,-27.57944,-50.36047,2
134289.42-00,Prolongamento da Avenida Wilibaldo Koth,Cadastrada,MINISTERIO DA ECONOMIA,976607.32,1,False,2026-08-11,2029-08-11,Obra,Construção,Transferegov.br,-26.93604,-52.9841,1
83869.42-95,Fazenda Perdiz - Água Doce - SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2019-12-20,2020-12-20,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
101053.42-82,"Execução de obras e ações de contenção de encostas em áreas de risco muito alto no município de São José/SC, incluindo estabilização de taludes, drenagem, revegetação , remoção de familias,visando red",Cadastrada,MINISTERIO DA ECONOMIA,8045574.8,1,False,2025-12-12,2029-12-12,Obra,Construção,Transferegov.br,-27.54898,-48.64285,5
57382.42-20,CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2571000.0,1,False,2025-12-31,2028-05-28,Obra,Construção,SISMOB,-26.91392,-48.69539,1
61384.42-39,REFORMA DE UNIDADE BÁSICA DE SAÚDE,Concluída,FUNDO NACIONAL DE SAUDE,149916.0,1,False,2019-08-26,2022-12-07,Obra,Reforma,SISMOB,-26.96701,-52.53737,1
20606.42-09,Pavimentação Rua São Roque,Concluída,MINISTERIO DA ECONOMIA,604628.24,1,False,2020-12-29,2023-12-29,Obra,Construção,Transferegov.br,-27.12993,-51.46461,2
86171.42-51,Centro Municipal de Ensino,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2015-04-07,2017-09-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
127569.42-25,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001452/2011-27,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,28118.2,1,False,2011-10-19,2019-03-31,Obra,Recuperação,CIPI,-27.1883000231998,-49.4913,1
57360.42-93,CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2208000.0,1,False,2025-06-26,2028-06-18,Obra,Construção,SISMOB,-27.007850369551903,-48.640882372965294,1
36775.42-56,CONSTRUÇÃO DE CRECHE PRÉ-ESCOLA TIPO 1 NO BAIRRO MORRO GRANDE EM SANGÃO SC,Em execução,MINISTERIO DA ECONOMIA,5867057.38,1,False,2024-05-20,2028-05-20,Obra,Construção,Transferegov.br,-28.40491,-49.61375,1
78922.42-45,EMENDA PARLAMENTAR 28560003 - CRECHE RIBEIRÃO AREIA,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2023-08-21,2024-06-18,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
63563.42-62,CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE,Em execução,FUNDO NACIONAL DE SAUDE,2783622.0,1,False,2025-12-04,2028-05-06,Obra,Construção,SISMOB,-26.022075,-48.849841,1
106178.42-40,	Execução de obras de recuperação e qualificação da Estrada Geral Albertina (trecho 03) no município de Rio do Sul/SC.,Cadastrada,MINISTERIO DA ECONOMIA,6026033.45,1,False,2025-12-16,2027-12-16,Obra,Recuperação,Transferegov.br,-27.26667,-49.61224,2
114613.42-44,Sedec - Recuperação de Infraestrutura afetada por desastre SEI 59053.001563/2018-80,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,340620.0,1,False,2019-06-26,2021-09-17,Obra,Recuperação,CIPI,-26.9283300227566,-49.13833,1
67336.42-10,657174 - Esc. Educ. Infantil - Tipo B - MONTE CASTELO /SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,12676.63,1,False,2011-01-25,2011-10-22,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
134443.42-47,Implantação de calçadas em paver intertravado em vias urbanas no perímetro urbano do Município de Dionísio Cerqueira/SC.,Cadastrada,MINISTERIO DA ECONOMIA,400000.0,1,False,2026-05-28,2029-05-24,Obra,Construção,Transferegov.br,-26.26399,-53.62262,1
127718.42-32,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.002152/2010-84,Cadastrada,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,66666.67,1,False,2010-09-13,2011-09-07,Obra,Recuperação,CIPI,-28.0126600246051,-49.15638,1
67359.42-03,656398 - Esc. Educ. Infantil - Tipo B - POUSO REDONDO/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,11020.36,1,False,2010-05-14,2011-05-14,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
95888.42-11,Construção de Portal no Município de Siderópolis/SC,Cadastrada,MINISTERIO DA ECONOMIA,393706.05,1,False,2025-12-23,2028-12-23,Obra,Construção,Transferegov.br,-28.62838,-49.53469,1
15464.42-59,Pavimentação da Rua Antônio Schotten,Concluída,MINISTERIO DA ECONOMIA,424737.76,1,False,2022-12-31,2025-12-31,Obra,Construção,Transferegov.br,-28.16902,-48.9838,1
72180.42-46,Terreno Público para Creche Tipo B,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,0.01,1,True,2011-09-08,2013-09-27,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
61929.42-66,IMPLANTAÇÃO DE ACADEMIA DA SAÚDE,Concluída,FUNDO NACIONAL DE SAUDE,125000.0,1,False,2020-12-16,2022-12-03,Obra,Construção,SISMOB,-26.26099,-48.84072,1
50869.42-78,Portal Turístico e Centro de Informações Turísticas,Cadastrada,MINISTERIO DA ECONOMIA,400000.0,1,False,2024-06-04,2025-12-31,Obra,Construção,Transferegov.br,-27.2605,-51.4129,1
68331.42-27,702499 - 01 Esc. Educ. Infantil - Tipo B - Proinfância - Construção - MONTE CARLO/SC,Concluída,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO,12687.03,1,False,2011-04-05,2013-05-30,Obra,Reforma,SIMEC-FNDE,-27.59667,-48.54944,1
